segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
990081974_0,990081974,19850913,D,0,alien,direct,And if I am Hispanic and I say I am a legal resident [MASK] . not a citizenI am a legal resident alienam I investigated ?,8.281278496724553e-06,9.624381647199698e-08,1.5277041143235692e-07,8.15459060277135e-08,8.973768217401812e-07,3.799030992013286e-07,7.854657269490417e-06,1.9057923736909288e-06
600095336_1,600095336,19081212,R,0,aliens,direct,I understood the gentleman from Texas to say if [MASK] obtained any rights they should obtain them from the States .,0.0001634037762414664,1.5429888662765734e-05,1.545986015116796e-05,8.409578185819555e-06,3.263112739659846e-05,4.3965919758193195e-06,0.000798972207121551,8.24302333057858e-06
870146434_68,870146434,19610926,R,0,Estonian,nationality,Boston . 1956 : An [MASK] refugee only in the country a few years sums up in simple English the basic fallacies and hidden dangers of communism .,7.085488323355094e-05,7.604431289109925e-07,5.064956349087879e-05,5.9818125919264276e-06,2.9443261155392975e-05,1.4119600564299617e-06,0.0007729745702818036,4.540465852187481e-06
870146434_68,870146434,19610926,R,1,refugee,direct,Boston . 1956 : An Estonian [MASK] only in the country a few years sums up in simple English the basic fallacies and hidden dangers of communism .,2.245382529508788e-05,8.151832844305318e-06,4.087485285708681e-05,5.4193409596337005e-05,0.0002168302598875016,1.01529985840898e-05,0.009276756085455418,5.810719812870957e-06
870146434_68,870146434,19610926,R,2,English,nationality,Boston . 1956 : An Estonian refugee only in the country a few years sums up in simple [MASK] the basic fallacies and hidden dangers of communism .,1.3433384083327837e-05,2.8874956115032546e-06,2.2053982320358045e-06,2.3800523194950074e-05,2.090714951918926e-05,3.7670250208066136e-07,2.816904816427268e-05,3.0972346394264605e-06
640072681_0,640072681,19160330,R,0,alien,direct,Is the gentleman of the opinion that the concluding paragraph of the proviso precludes an [MASK] from resorting to the courts for the determination of his rights ?,0.0005003093974664807,7.640322507995734e-08,9.125314477387292e-07,7.542042368413604e-08,1.1055494724132586e-06,3.293175439011975e-07,0.0009196657338179648,4.611172812474251e-07
740149827_0,740149827,19350823,F,0,aliens,direct,The gentleman surely does not want to apply the blanket epithet of undesirable to all of these [MASK] of whom he speaks .,0.022272082045674324,7.032863504718989e-05,0.00014031794853508472,3.199122875230387e-05,0.00011823144450318068,8.610419899923727e-05,0.004190479870885611,0.00046001240843907
710172374_0,710172374,19300410,D,0,European,nationality,The passage of this bill . then . would necessitate reducing all [MASK] quotas ?,0.0009233980672433972,0.0005696240696124732,0.00018963184265885502,0.0005021115066483617,9.210257121594623e-05,0.00015958532458171248,0.001445601461455226,5.8838668337557465e-05
710010275_0,710010275,19290506,R,0,Chinese,nationality,I mean to insinuate that the Dollars knew that they were employing [MASK] seamen at starvation wages .,1.0961377483909018e-05,0.0002742537180893123,1.7921234757523052e-05,2.287960569447023e-06,8.875627827364951e-06,7.25271092960611e-06,0.0012134260032325983,2.3714119379292242e-05
970223962_1,970223962,19820812,D,0,refugee,direct,The [MASK] figure is outside .,0.0001829742977861315,1.7420736185158603e-05,1.0794095942401327e-05,2.4582732294220477e-05,8.588841592427343e-05,6.66978521621786e-05,0.00032470241421833634,8.919725951272994e-05
970223962_1,970223962,19820812,D,1,Refugee,direct,It is covered by the [MASK] Act of 1980 . and that has been outside .,0.0002484109718352556,2.1006395400036126e-05,8.03055809228681e-05,0.0001456142053939402,0.00013441956252790987,6.39203644823283e-05,0.0005006456631235778,6.842532457085326e-05
710025983_2,710025983,19290605,R,0,Irish,nationality,I have not maintained that the facts which have been dug up with relation to the [MASK] in the Revolutionary War are in any measure complete or In any measure accurate .,6.785323785152286e-05,3.2296826248057187e-05,0.00017182869487442076,0.00011908394662896171,4.40814474131912e-05,4.634192009689286e-06,0.01642514392733574,0.00027154042618349195
710012788_1,710012788,19290511,D,0,Mexicans,nationality,Onethird of them are [MASK] . the rest are Japs and Russians . and a few Americans . who .,5.554773088078946e-05,7.258233381435275e-06,2.3025648260954767e-05,4.282567715563346e-06,0.0004989547887817025,8.247337973443791e-05,0.0053716073743999004,9.220265383191872e-06
710012788_1,710012788,19290511,D,1,Russians,nationality,Onethird of them are Mexicans . the rest are Japs and [MASK] . and a few Americans . who .,0.000118459269287996,3.089273741352372e-05,3.576408562366851e-05,2.3578875698149204e-05,0.00013778037100564688,0.00027762603713199496,0.004853242076933384,6.02834188612178e-05
850283125_2,850283125,19580819,D,0,Refugees,direct,Will you tell us the circumstances surrounding your application and your actual transfer to a job with the Intergovernment Committee on [MASK] ?,0.00010906270472332835,3.158759500365704e-05,0.00011838039790745825,0.00012510186934377998,0.00011285919026704505,1.9206450815545395e-05,0.0001796781289158389,7.072594598866999e-05
680200976_0,680200976,19250217,D,0,immigrants,direct,I have known towns in America that were terrorized by Americans . 1 am sure the Senator does not want to give the impression that all [MASK] stranded in the ports of Europe are of the kind he has described ?,0.01584181934595108,0.00195896252989769,0.001135227270424366,8.41950677568093e-05,0.0007226375746540725,0.0007242488209158182,0.005280557554215193,0.00019079065532423556
710137897_0,710137897,19300303,R,0,Canadian,nationality,So the Senators amendment is in the nature of protection to [MASK] or other foreign labor ?,0.00047319484292529523,0.00029100984102115035,6.316510553006083e-05,2.3655353288631886e-05,0.0007961898227222264,3.143123831250705e-05,0.0018318339716643095,9.174371371045709e-06
810260790_0,810260790,19500622,D,0,alien,direct,He is an [MASK] until he becomes a citizen . so that he can enjoy any benefits under any of our laws .,0.016644466668367386,7.537399824286695e-07,3.945247226511128e-05,7.406895008443826e-08,8.357357728527859e-05,3.6863093555439264e-05,0.0025904658250510693,1.059383612300735e-05
670005352_b000,670005352,19210421,R,0,Mexican,nationality,Can the gentleman tell us from what other source we can secure this labor except the [MASK] labor ?,0.0013408290687948465,0.0003968278761021793,7.439008913934231e-05,3.15275028697215e-05,0.001129443058744073,6.34160969639197e-05,0.0008622616878710687,5.206066998653114e-05
660154345_5,660154345,19200117,R,0,foreigners,direct,That is the reason why I asked the : Senator if the bill . would apply to iliterates . whether they -were [MASK] or not .,0.0004090819857083261,6.26856490271166e-05,0.00015945844643283635,5.30538491148036e-05,0.00015156276640482247,6.478538853116333e-05,0.0007848528330214322,8.28543197712861e-05
680081219_0,680081219,19240412,Unknown,0,immigrant,direct,The gentlemans amendment puts the burden on the [MASK] when he wants to come in . whereas now it is on the Government .,8.545462333131582e-05,6.228509391803527e-06,5.5295445235969964e-06,2.730694632191444e-06,9.56908697844483e-05,9.490654338151217e-05,0.0011060403194278479,2.248653254355304e-05
690202092_1,690202092,19270128,D,0,Mexican,nationality,I am reading what this Jewish rabbi in Baltimore says about the [MASK] situation .,0.00016699405387043953,5.529965346795507e-05,0.00044018615153618157,0.0004178138042334467,1.3835639038006775e-05,4.497164627537131e-05,0.0005699691246263683,0.00027222480275668204
970224342_1,970224342,19820812,D,0,alien,direct,In effect . what it amounts to is a $ 650bounty for which they do very little except get the [MASK] here .,0.000535211234819144,0.020269742235541344,0.00016018646419979632,0.0001862289645941928,0.0007923208177089691,6.276858039200306e-05,0.0004907643888145685,4.265662209945731e-05
590015210_0,590015210,19060123,R,0,alien,direct,I referred to [MASK] labor .,0.002663786755874753,9.989974387281109e-06,1.0192329682467971e-05,2.0659223082475364e-05,0.0005531607894226909,3.983498754678294e-05,0.0002942645223811269,8.098758371488657e-06
710238212_0,710238212,19300703,D,0,aliens,direct,Is there anything in the bill requiring a treaty agreement relative to the deportation of [MASK] ?,0.0017618766287341714,8.02457143436186e-05,5.525641608983278e-05,2.0645396944019012e-05,0.00014773366274312139,0.0006372225470840931,0.000678204873111099,4.9539557949174196e-05
830141299_0,830141299,19540315,R,0,Japanese nationals,nat_role,There Is nothing in the law which would confine this to Japanese [MASK] .,0.00014232349349185824,0.000846597773488611,0.0003541347978170961,5.0778849981725216e-05,9.39093079068698e-05,1.5659918062738143e-05,0.012487649917602539,0.00014011550229042768
660052120_0,660052120,19190730,D,0,alien,direct,To get rid of an undesirable [MASK] in this country .,0.01751270517706871,0.000329726783093065,0.03408173471689224,0.00019112223526462913,0.0011558468686416745,0.005234368145465851,0.027626242488622665,0.012321668677031994
620080120_0,620080120,19120130,Unknown,0,foreigners,direct,I desire to ask if among the incorporators there are [MASK] as well as American citizens ?,3.94383241655305e-05,1.1989104677923024e-05,1.053739742928883e-05,4.216247816657415e-06,8.414670446654782e-05,3.082067996729165e-05,0.0003321933327242732,8.135757525451481e-06
1070136762_2,1070136762,20020612,Unknown,0,Italian,nationality,Judge Fregiato has been named 2002 [MASK] American of the Year by the Board of Directors of the Upper Ohio Valley Italian Festival . and .,3.11711801259662e-07,2.0983526383133722e-07,2.764527380350046e-06,1.3435436585496063e-07,1.7278276231991185e-07,1.1340202377141395e-07,1.1382360753486864e-05,4.023751785098284e-07
1070136762_2,1070136762,20020612,Unknown,1,Italian,nationality,Judge Fregiato has been named 2002 Italian American of the Year by the Board of Directors of the Upper Ohio Valley [MASK] Festival . and .,3.0082119337748736e-06,1.101764837585506e-06,6.407208843484113e-07,3.8631997085758485e-06,4.681058271671645e-06,1.028695578497718e-06,3.3691203498165123e-06,1.1259244558914361e-07
560022432_12,560022432,19000226,D,0,British,nationality,[MASK] 338 .,1.1088197425124235e-05,5.3414223657455295e-06,3.3730084396665916e-06,2.583263449196238e-05,4.20037868025247e-05,1.935109139594715e-06,5.109047924634069e-05,1.4730334441992454e-05
560022432_12,560022432,19000226,D,1,Germans,nationality,[MASK] 226 .,1.0306308467988856e-05,2.920308133980143e-06,2.0787388166354503e-06,1.2931815945194103e-05,5.777949991170317e-05,4.999823204343556e-07,3.228021887480281e-05,1.089286888600327e-05
560022432_12,560022432,19000226,D,2,Portuguese,nationality,[MASK] 1.572 . others 210 . a total of 3.852 .,0.00026573127252049744,0.0002548790944274515,3.640775685198605e-05,0.0001150810276158154,0.0002068245958071202,4.8588899517199025e-05,0.0006025258917361498,3.821164500550367e-05
710316521_0,710316521,19310302,R,0,alien,direct,What are these gentlemen who are going to restrict immigration going to do with the [MASK] seamens bill ?,2.8813328754040413e-05,0.0002144569589290768,1.6231360859819688e-05,3.577096140361391e-05,3.5362048947717994e-05,4.319161962484941e-05,0.0003371933416929096,1.812820482882671e-05
510128543_0,510128543,18900820,D,0,German,nationality,Does the Senator assume that highpriced American labor is no more efficient than lowpriced [MASK] labor ?,1.5497475033043884e-05,2.658531411725562e-05,9.95057689578971e-07,9.268883331969846e-07,0.00010620286775520071,1.4216298040992115e-06,7.914267189335078e-05,1.293469267693581e-06
620306908_1,620306908,19130210,Unknown,0,Italian,nationality,I ask unanimous consent to extend my remarks in the RECORD on the subJect of [MASK] labor on the farm .,0.0069932471960783005,5.114955911267316e-06,4.819231435249094e-06,2.0075707652722485e-05,0.00023295734717976302,1.1069569154642522e-05,0.0005063330754637718,6.316307917586528e-06
960255149_0,960255149,19800618,D,0,Refugees,direct,[MASK] or any of the other categories .,0.0005336359608918428,0.0003852530790027231,0.0003938482259400189,0.00034979311749339104,0.0004250079218763858,0.0002990712528117001,0.0003497237339615822,0.0006193548906594515
940112832_b000,940112832,19750723,D,0,Indian,nationality,What the amendment of the Senator from Oklahoma does is to change the definition and it talks about . for instance . an American [MASK] or a person of Spanish heritage whose dominant language is other than English .,0.00011573641677387059,1.810590447348659e-06,1.7344152638543164e-06,2.9668346996913897e-06,6.263709110498894e-06,4.506865025177831e-06,0.0006185881793498993,3.0425976547121536e-06
940112832_b000,940112832,19750723,D,1,Spanish,nationality,What the amendment of the Senator from Oklahoma does is to change the definition and it talks about . for instance . an American Indian or a person of [MASK] heritage whose dominant language is other than English .,1.5216841347864829e-05,5.178144988349231e-07,4.250891834089998e-07,5.670785412803525e-06,2.1790961000078823e-06,4.3670161176123656e-07,9.446332114748657e-06,4.463098321139114e-06
940112832_b000,940112832,19750723,D,2,English,nationality,What the amendment of the Senator from Oklahoma does is to change the definition and it talks about . for instance . an American Indian or a person of Spanish heritage whose dominant language is other than [MASK] .,1.0819411500051501e-07,3.590513131257467e-08,1.2348632338898824e-08,2.628831623496808e-07,1.639061082414628e-07,2.4999526004876316e-08,1.9079251956100052e-07,1.2564802887027327e-07
660154337_b000,660154337,19200117,R,0,English,nationality,A -man who reads and writes the [MASK] language is -not an illiterate .,0.00011115765664726496,1.662063914409373e-05,9.029348802869208e-06,2.3437136405846104e-05,0.00046568087418563664,1.0009523975895718e-05,0.00027559304726310074,1.4790594832447823e-05
910295307_0,910295307,19701007,R,0,Italian,nationality,Then am I correct . that it would apply only to people of [MASK] ancestry ?,9.5929361123126e-05,2.6103084564965684e-06,7.885425475251395e-06,5.383856205298798e-06,4.399377303343499e-06,7.400084541586693e-06,0.00017166069301310927,8.450495442957617e-06
680071035_0,680071035,19240403,D,0,Irish,nationality,I would like to ask the Senator what would be the racial origin of a man whose mother was [MASK] and whose father was German ?,4.596516589572275e-07,2.2278007349996187e-07,3.9713006572128506e-07,4.7051250362528663e-07,4.6991283397801453e-07,7.845167715458956e-08,2.174639121221844e-06,6.083316606009248e-08
680071035_0,680071035,19240403,D,1,German,nationality,I would like to ask the Senator what would be the racial origin of a man whose mother was Irish and whose father was [MASK] ?,2.2263543542067055e-06,3.036519160559692e-07,1.123431957239518e-06,1.07130290416535e-06,1.8857008399209008e-06,1.063139734469587e-06,5.1783888920908794e-05,5.083574023956317e-07
730097523_0,730097523,19340219,D,0,aliens,direct,They have the same right . and no more . that other [MASK] have ?,0.0018323931144550443,3.606562677305192e-05,3.552881389623508e-05,0.00010729089262895286,0.00021498110436368734,8.955092198448256e-05,0.0020737978629767895,7.99471526988782e-05
750040151_0,750040151,19370427,D,0,Japanese,nationality,As I recall . the largest claim is to the [MASK] Government and arises out of an agreement between the Japanese Government . the British Government . and the United States Government dealing with certain aliens in China .,2.469115258918464e-07,7.460729420927237e-07,5.174785542294558e-07,5.215005671743711e-07,3.1599302019458264e-07,3.2980818787109456e-07,3.5383354770601727e-06,4.4934853349332116e-07
750040151_0,750040151,19370427,D,1,Japanese,nationality,As I recall . the largest claim is to the Japanese Government and arises out of an agreement between the [MASK] Government . the British Government . and the United States Government dealing with certain aliens in China .,1.6422774251623196e-07,7.095915748323023e-07,2.0640464981624973e-07,3.680085285395762e-07,3.493001372589788e-07,1.2791974768333603e-07,4.156055638304679e-06,1.927882067320752e-07
750040151_0,750040151,19370427,D,2,British,nationality,As I recall . the largest claim is to the Japanese Government and arises out of an agreement between the Japanese Government . the [MASK] Government . and the United States Government dealing with certain aliens in China .,2.621284238557564e-07,6.198117148414894e-07,3.4027840456474223e-07,1.8574132809590083e-07,1.0842158815194125e-07,1.3621573202726722e-07,2.807334340104717e-06,3.5982623103336664e-07
750040151_0,750040151,19370427,D,3,aliens,direct,As I recall . the largest claim is to the Japanese Government and arises out of an agreement between the Japanese Government . the British Government . and the United States Government dealing with certain [MASK] in China .,4.534174149739556e-05,0.00031084479996934533,0.0005417938227765262,0.0002286772505613044,4.228007310302928e-05,1.7045285858330317e-05,0.0005826763808727264,0.0016095858300104737
470052667_1,470052667,18820417,D,0,Chinese,nationality,Speaker . consent to submit some remarks upon the [MASK] bill .,5.402286842581816e-05,2.634602969919797e-05,1.744455221341923e-05,5.2700321248266846e-05,0.00019596763013396412,4.7023921069921926e-05,0.00016616850916761905,2.081179991364479e-05
540118057_0,540118057,18970127,R,0,immigrant,direct,Does not the bill provide that the [MASK] may select the language in which the test shall be made ?,6.369320999510819e-06,5.485572955876705e-07,1.0801667258419911e-06,1.7642923921812326e-06,7.103303505573422e-05,3.3893754789460218e-06,0.00032637230469845235,2.888575181714259e-06
680074871_0,680074871,19240407,D,0,Japanese,nationality,How much of the entire area of California did the [MASK] acquire before the statute to which the Senator has referred was enacted ?,4.604042260325514e-05,2.8859005851700203e-06,1.5061189515108708e-05,9.559148566040676e-06,3.2601659768261015e-05,5.594114554696716e-06,0.0006497902795672417,8.131248250720091e-06
710126975_0,710126975,19300218,D,0,aliens,direct,Is it not a fact that under the present law many undesirable [MASK] enter the United States ?,0.0015866179019212723,0.000514981453306973,0.001602986129000783,2.2020503820385784e-05,5.529808913706802e-05,2.485610093572177e-05,0.0006375389057211578,6.839684647275135e-05
750054982_1,750054982,19370527,Unknown,0,aliens,direct,I stated at the beginning of my talk that I was not in sympathy with those [MASK] who willfully and deliberately avoid becoming American citizens .,0.000270017801085487,1.3317658158484846e-06,8.122487997752614e-06,3.60402236765367e-06,4.3336116505088285e-05,2.5982661099988036e-05,0.003559385659173131,2.43043959926581e-05
1050119753_1,1050119753,19980325,R,0,aliens,direct,I was talking real people . real chilldren who might . be smuggled . real Illegal [MASK] .,0.0009399866685271263,0.0010225849691778421,7.13767294655554e-05,3.838393240584992e-05,0.0001916830806294456,6.453516834881157e-05,0.0017128029139712453,0.00013611296890303493
880034573_94,880034573,19630424,Unknown,0,Mexicans,nationality,[MASK] . etc .. as well as Puerto Ricans * * .,5.9973433963023126e-05,2.3285630959435366e-05,9.451838559471071e-05,0.00011736952001228929,3.871994704240933e-05,8.152452937792987e-05,0.00026243316824547946,1.923711533891037e-05
880034573_94,880034573,19630424,Unknown,1,Cubans,nationality,""" I. of course . am not discussing "" [MASK] * * * etc .",2.6854468160308897e-06,4.955059921485372e-06,6.188653969729785e-06,1.1466095202194992e-06,1.5368972299256711e-06,1.573037820890022e-06,6.027727977198083e-06,8.690497452334967e-06
640301423_0,640301423,19170227,R,0,alien,direct,If the gentleman will yield to me . my recollection is these are some [MASK] employees who were injured before the passage of the compensation act .,1.4410222320293542e-05,2.842120738932863e-05,1.4446940440393519e-05,7.77184141043108e-06,0.0001156319776782766,1.0227459824818652e-05,0.00025653644115664065,1.2448832421796396e-05
740240680_0,740240680,19360618,D,0,aliens,direct,I am asking whether it deals with [MASK] permanently admitted into the United States .,0.0005507961031980813,9.753222548170015e-05,2.456041329423897e-05,9.12330870050937e-06,5.3575702622765675e-05,5.5935175623744726e-05,0.0012005604803562164,6.785206551285228e-06
CREC-2017-03-30-pt1-PgH2578-6_0010_0,CREC-2017-03-30-pt1-PgH2578-6_0010,20170330,R,0,aliens,direct,I have H.R. 82 . which I just discussed . and that is the repatriation of criminal [MASK] .,0.0005681379698216915,0.008791448548436165,0.0009781410917639732,0.00012411251373123378,0.0004072459996677935,3.465007830527611e-05,0.000902677362319082,0.0008134432719089091
750190451_1,750190451,19380325,D,0,Japanese nationals,nat_role,I have no objection to the joint resolution . in view of the circumstances stated by the Senator from Kansas . but I am not reconciled to the entry into the United States of Japanese [MASK] .,9.30361511564115e-06,0.0014036762295290828,2.358742494834587e-05,1.9400945348024834e-06,1.9262470232206397e-05,3.9048227336024866e-06,0.007820896804332733,9.496365237282589e-06
620234976_0,620234976,19120808,Unknown,0,Chinese,nationality,Are your engineers and firemen [MASK] ?,8.200224692700431e-05,5.6447852330165915e-06,9.592988135409541e-06,4.956314114679117e-06,0.000300868006888777,2.0928280264342902e-06,0.00040985451778396964,1.9903871361748315e-05
730097517_0,730097517,19340219,D,0,alien,direct,Are they treated with the same equality with every other [MASK] ?,0.003988286480307579,7.243065192596987e-05,0.00024008912441786379,0.0001339876907877624,0.0005311817512847483,9.619630873203278e-05,0.001010310254059732,5.166942719370127e-05
710247275_0,710247275,19301209,R,0,alien,direct,And who will find the unlawful [MASK] ?,0.0028638048097491264,0.0024891658686101437,0.00021361466497182846,7.4948271503672e-05,0.0006288550794124603,6.290215969784185e-05,0.006987762171775103,0.001977205276489258
710170245_1,710170245,19300407,D,0,aliens,direct,I do not know how many [MASK] there are in Baltimore .,0.0004623389686457813,4.705752871814184e-05,0.00019316846737638116,0.0002217228466179222,0.0004886305541731417,4.65115335828159e-05,0.007543579675257206,3.9116803236538544e-05
910332574_0,910332574,19701222,R,0,Cubans,nationality,Then this is a benefit to [MASK] who may be in this country ?,7.025957165751606e-05,1.1347081454005092e-05,4.873728812526679e-06,1.9507651813910343e-06,1.3323203347681556e-05,4.832970716961427e-06,0.0006554020219482481,1.2384382898744661e-05
880050494_1,880050494,19630604,Unknown,0,migrant,direct,A bill to amend the act establishing a Childrens Bureau so as to assist States in providing for daycare services for children of [MASK] agricultural workers .,0.00010537230991758406,1.453629920433741e-05,1.5365951185231097e-05,4.1863055230351165e-05,1.3403840057435445e-05,6.184877292980673e-06,0.00030833808705210686,2.0332730855443515e-05
630216418_0,630216418,19140502,D,0,foreigners,direct,The gentleman does not convince me that [MASK] should administer religious ceremonies on our battleships .,1.7540449334774166e-05,9.177982747132774e-07,3.0579831218346953e-06,2.0069833226443734e-06,1.1285113941994496e-05,1.3239035752121708e-06,0.00014640444715041667,3.595775751819019e-06
CREC-2016-04-26-pt1-PgH1989-3_0001_b001,CREC-2016-04-26-pt1-PgH1989-3_0001,20160426,D,0,German,nationality,' I would ask . as we begin to try and rebuild our lives . that we have a moment of silence ; if my colleagues would stand in a moment of silence for those names that I have called : [MASK] Antonio Franco .,5.2467648856691085e-06,2.7646960916172247e-06,6.6777047322830185e-06,8.692821893419023e-07,6.012080575601431e-06,9.03227373783011e-06,7.665969314984977e-05,2.1657670004060492e-05
540088708_b000,540088708,18960527,R,0,English,nationality,I have . and if the gentleman has not been long enough in this country to understand the [MASK] language .,5.8003366575576365e-05,4.786072622664506e-06,6.457324616349069e-06,9.185667295241728e-06,5.822556704515591e-05,6.628236405958887e-06,0.0001812525006243959,1.1778799489547964e-05
540088708_b000,540088708,18960527,R,1,French,nationality,I refer him to the [MASK] translation . on the other page .,1.488804628024809e-05,4.007470124633983e-06,3.883543740812456e-06,1.0211326298303902e-05,6.591694545932114e-05,5.08512266605976e-06,2.432976361887995e-05,2.526476009734324e-06
710096085_b000,710096085,19300115,R,0,Mexican,nationality,Oh . no . it will not . because they will not have to pay a dollar more for the [MASK] labor than in the past .,0.00019708392210304737,0.00010934827150776982,3.987556920037605e-05,2.652377588674426e-05,0.0024717580527067184,7.045493111945689e-05,0.0003212159499526024,1.2812860404665116e-05
850003620_16,850003620,19570123,Unknown,0,Hungarian,nationality,Funptions of the Presidents Committee for [MASK] Refugee Relief,0.0003161186177749187,1.4005702269059839e-06,0.00019631805480457842,0.00068877317244187,4.186735168332234e-06,1.0129648217116483e-05,8.390026778215542e-05,1.3937215044279583e-05
850003620_16,850003620,19570123,Unknown,1,Refugee,direct,Funptions of the Presidents Committee for Hungarian [MASK] Relief,0.0004086437984369695,4.151902430749033e-06,0.0007907768012955785,0.02069157548248768,2.0139128537266515e-05,4.7237524995580316e-05,0.0013446526136249304,5.794578100903891e-06
620198687_0,620198687,19120619,D,0,immigrants,direct,I will say in reply to that that the [MASK] who come to this country at Baltimore can pass the test of the Burnett bill .,0.0003309702151454985,5.4164353059604764e-05,5.8359561080578715e-05,6.665942055406049e-05,8.819160575512797e-05,2.4062306692940183e-05,0.006768924184143543,1.765320666891057e-05
470088336_0,470088336,18820619,R,0,Chinese,nationality,Bring in [MASK] cheap labor .,8.247285222751088e-06,2.9312473088793922e-06,8.96190556431975e-07,1.5545597307209391e-06,1.1497942296045949e-06,5.868772632311448e-07,5.007846084481571e-06,1.1654419722617604e-06
680080993_0,680080993,19240412,R,0,European,nationality,Is it not a fact that the [MASK] countries have been dumping undesirables into the United States ?,1.764262924552895e-05,1.1353766240063123e-05,4.5334018068388104e-05,1.2413916010700632e-05,4.2048691284435336e-06,3.7714591599069536e-05,0.0007985788979567587,0.0001455471501685679
640219155_1,640219155,19161214,R,0,alien,direct,After five years the [MASK] becomes a citizen of the United States . but his wife ipso facto becomes a citizen also .,0.0001410718832630664,2.5791510779527016e-05,1.2881651855423115e-05,7.4611371019273065e-06,0.0002852606703527272,6.297377694863826e-05,0.006039694882929325,1.3312410374055617e-05
700110992_0,700110992,19280521,R,0,immigrants,direct,I want the mothers and fathers of citizens to come here as nonquota [MASK] .,2.453477009112248e-06,7.545988296442374e-07,1.0292637853126507e-06,3.17629258006491e-07,5.583873985415266e-07,2.51069695877959e-06,3.412449359530001e-06,3.815465845491417e-07
790106171_1,790106171,19451010,R,0,Chinese,nationality,Bridges come under the quota to the Indians or the [MASK] ?,0.0007296651601791382,7.599644595757127e-05,0.00030711799627169967,8.109158807201311e-05,0.00016962048539426178,6.891361408634111e-05,0.005032990127801895,0.0002713868743740022
770011190_0,770011190,19410217,D,0,alien,direct,""" An otherwise ineligible [MASK] "" is the Mongolian race ?",0.0017843925161287189,0.00010573489998932928,0.00013968264102004468,0.0001475340686738491,9.25136700971052e-05,7.733201346127316e-05,0.0005771217402070761,0.00010822649346664548
770011190_0,770011190,19410217,D,1,Mongolian,nationality,""" An otherwise ineligible alien "" is the [MASK] race ?",0.0003819892881438136,5.120397690916434e-05,0.0001567143335705623,6.0587201005546376e-05,0.00044912510202266276,0.0002439881645841524,0.006957598961889744,0.00022481833002530038
870043630_6,870043630,19610504,Unknown,0,Irish,nationality,Their ethnic backgrounds are [MASK] .,7.342034109569795e-07,2.7632643195829587e-07,8.497952421748778e-07,2.781565399345709e-06,1.564924900776532e-07,6.44308670416649e-07,1.0742337508418132e-05,9.814690429266193e-07
870043630_6,870043630,19610504,Unknown,1,Italian,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
870043630_6,870043630,19610504,Unknown,2,Puerto Rican,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
870043630_6,870043630,19610504,Unknown,3,Cuban,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
870043630_6,870043630,19610504,Unknown,4,German,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
870043630_6,870043630,19610504,Unknown,5,Hungarian,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
870043630_6,870043630,19610504,Unknown,6,Czech,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
560047091_0,560047091,19000409,R,0,aliens,direct,The [MASK] who went in there and first got hold of those rich diggings .,0.0004063093801960349,2.6258079742547125e-05,2.6679572329157963e-05,1.7691461835056543e-05,7.253414514707401e-05,0.0004535017360467464,0.0021544841583818197,8.985966815089341e-06
CREC-2016-02-02-pt1-PgH489_0001_50,CREC-2016-02-02-pt1-PgH489_0001,20160202,D,0,refugees,direct,We should -- and we do -- talk about [MASK] and whether they are safe or not .,0.014146105386316776,0.00011852429452119395,0.00029191988869570196,0.00011957203241763636,0.0006396251847036183,7.698666013311595e-05,0.005938326474279165,0.006031139753758907
720034138_b000,720034138,19320209,R,0,Indian,nationality,Do I understand the gentleman proposes to ban [MASK] labor if more than 20 per cent is required ?,0.000794911349657923,5.581847290159203e-06,5.261769729258958e-06,7.464194823114667e-06,0.0001582550466991961,7.510911927965935e-06,0.00033546803751960397,2.1384191768447636e-06
730089996_0,730089996,19340206,R,0,alien,direct,What are the necessary qualifications for an [MASK] to become a citizen of the United States ?,1.1424303920648526e-05,3.929775260758106e-08,3.318454560030659e-07,1.3529533049450038e-08,1.0807235639731516e-06,4.86945097577518e-08,3.342003037687391e-05,2.370681784213957e-08
